na_base_id,start_scan,end_scan
NL-HaNA_1.04.02_4151,1,355
NL-HaNA_1.04.02_4152,1,412
NL-HaNA_1.04.02_4153,1,544
NL-HaNA_1.04.02_4154,1,665
NL-HaNA_1.04.02_4155,1,859
NL-HaNA_1.04.02_4156,1,250
NL-HaNA_1.04.02_4157,1,783
NL-HaNA_1.04.02_4158,1,591
NL-HaNA_1.04.02_4159,1,303
NL-HaNA_1.04.02_4160,1,846
NL-HaNA_1.04.02_4161,1,715
NL-HaNA_1.04.02_4162,1,642
NL-HaNA_1.04.02_4163,1,235
NL-HaNA_1.04.02_4164,1,585
NL-HaNA_1.04.02_4165,1,701
NL-HaNA_1.04.02_4166,1,265
NL-HaNA_1.04.02_4167,1,732
NL-HaNA_1.04.02_4168,1,763
NL-HaNA_1.04.02_4169,1,376
NL-HaNA_1.04.02_4170,1,564
NL-HaNA_1.04.02_4171,1,504
NL-HaNA_1.04.02_4172,1,443
NL-HaNA_1.04.02_4173,1,354
NL-HaNA_1.04.02_4174,1,218
NL-HaNA_1.04.02_4175,1,585
NL-HaNA_1.04.02_4176,1,381
NL-HaNA_1.04.02_4177,1,353
NL-HaNA_1.04.02_4178,1,676
NL-HaNA_1.04.02_4179,1,630
NL-HaNA_1.04.02_4180,1,304
NL-HaNA_1.04.02_4181,1,628
NL-HaNA_1.04.02_4182,1,415
NL-HaNA_1.04.02_4183,1,385
NL-HaNA_1.04.02_4184,1,452
NL-HaNA_1.04.02_4185,1,851
NL-HaNA_1.04.02_4186,1,297
NL-HaNA_1.04.02_4187,1,443
NL-HaNA_1.04.02_4188,1,507
NL-HaNA_1.04.02_4189,1,225
NL-HaNA_1.04.02_4190,1,511
NL-HaNA_1.04.02_4191,1,661
NL-HaNA_1.04.02_4192,1,676
NL-HaNA_1.04.02_4193,1,391
NL-HaNA_1.04.02_4194,1,258
NL-HaNA_1.04.02_4195,1,697
NL-HaNA_1.04.02_4196,1,831
NL-HaNA_1.04.02_4197,1,238
NL-HaNA_1.04.02_4198,1,437
NL-HaNA_1.04.02_4199,1,532
NL-HaNA_1.04.02_4200,1,409
NL-HaNA_1.04.02_4201,1,630
NL-HaNA_1.04.02_4202,1,535
NL-HaNA_1.04.02_4203,1,502
NL-HaNA_1.04.02_4204,1,172
NL-HaNA_1.04.02_4205,1,484
NL-HaNA_1.04.02_4206,1,261
NL-HaNA_1.04.02_4207,1,384
NL-HaNA_1.04.02_4208,1,760
NL-HaNA_1.04.02_4209,1,573
NL-HaNA_1.04.02_4210,1,87
NL-HaNA_1.04.02_4211,1,351
NL-HaNA_1.04.02_4212,1,698
NL-HaNA_1.04.02_4213,1,321
NL-HaNA_1.04.02_4214,1,238
NL-HaNA_1.04.02_4215,1,88
NL-HaNA_1.04.02_4216,1,468
NL-HaNA_1.04.02_4217,1,614
NL-HaNA_1.04.02_4218,1,275
NL-HaNA_1.04.02_4219,1,314
NL-HaNA_1.04.02_4220,1,92
NL-HaNA_1.04.02_4221,1,457
NL-HaNA_1.04.02_4222,1,746
NL-HaNA_1.04.02_4223,1,552
NL-HaNA_1.04.02_4224,1,633
NL-HaNA_1.04.02_4225,1,475
NL-HaNA_1.04.02_4226,1,375
NL-HaNA_1.04.02_4227,1,800
NL-HaNA_1.04.02_4228,1,96
NL-HaNA_1.04.02_4229,1,556
NL-HaNA_1.04.02_4230,1,411
NL-HaNA_1.04.02_4231,1,338
NL-HaNA_1.04.02_4232,1,97
NL-HaNA_1.04.02_4233,1,443
NL-HaNA_1.04.02_4234,1,315
NL-HaNA_1.04.02_4235,1,393
NL-HaNA_1.04.02_4236,1,103
NL-HaNA_1.04.02_4237,1,374
NL-HaNA_1.04.02_4238,1,537
NL-HaNA_1.04.02_4239,1,793
NL-HaNA_1.04.02_4240,1,561
NL-HaNA_1.04.02_4241,1,464
NL-HaNA_1.04.02_4242,1,820
NL-HaNA_1.04.02_4243,1,540
NL-HaNA_1.04.02_4244,1,108
NL-HaNA_1.04.02_4245,1,531
NL-HaNA_1.04.02_4246,1,659
NL-HaNA_1.04.02_4247,1,797
NL-HaNA_1.04.02_4248,1,107
NL-HaNA_1.04.02_4249,1,410
NL-HaNA_1.04.02_4250,1,754
NL-HaNA_1.04.02_4251,1,478
NL-HaNA_1.04.02_4252,1,111
NL-HaNA_1.04.02_4253,1,549
NL-HaNA_1.04.02_4254,1,597
NL-HaNA_1.04.02_4255,1,449
NL-HaNA_1.04.02_4256,1,110
NL-HaNA_1.04.02_4257,1,503
NL-HaNA_1.04.02_4258,1,665
NL-HaNA_1.04.02_4259,1,113
NL-HaNA_1.04.02_4260,1,237
NL-HaNA_1.04.02_4261,1,477
NL-HaNA_1.04.02_4262,1,113
NL-HaNA_1.04.02_4263,1,645
NL-HaNA_1.04.02_4264,1,477
NL-HaNA_1.04.02_4265,1,707
NL-HaNA_1.04.02_4266,1,648
NL-HaNA_1.04.02_4267,1,333
NL-HaNA_1.04.02_4268,1,562
NL-HaNA_1.04.02_4269,1,387
NL-HaNA_1.04.02_4270,1,512
NL-HaNA_1.04.02_4271,1,398
NL-HaNA_1.04.02_4272,1,115
NL-HaNA_1.04.02_4273,1,584
NL-HaNA_1.04.02_4274,1,742
NL-HaNA_1.04.02_4275,1,374
NL-HaNA_1.04.02_4276,1,116
NL-HaNA_1.04.02_4277,1,665
NL-HaNA_1.04.02_4278,1,689
NL-HaNA_1.04.02_4279,1,195
NL-HaNA_1.04.02_4280,1,535
NL-HaNA_1.04.02_4281,1,749
NL-HaNA_1.04.02_4282,1,370
NL-HaNA_1.04.02_4283,1,506
NL-HaNA_1.04.02_4284,1,638
NL-HaNA_1.04.02_4285,1,158
NL-HaNA_1.04.02_4286,1,513
NL-HaNA_1.04.02_4287,1,767
NL-HaNA_1.04.02_4288,1,262
NL-HaNA_1.04.02_4289,1,668
NL-HaNA_1.04.02_4290,1,667
NL-HaNA_1.04.02_4291,1,198
NL-HaNA_1.04.02_4292,1,446
NL-HaNA_1.04.02_4293,1,535
NL-HaNA_1.04.02_4294,1,275
NL-HaNA_1.04.02_4295,1,299
NL-HaNA_1.04.02_4296,1,467
NL-HaNA_1.04.02_4297,1,212
NL-HaNA_1.04.02_4298,1,789
NL-HaNA_1.04.02_4299,1,793
NL-HaNA_1.04.02_4300,1,520
NL-HaNA_1.04.02_4301,1,389
NL-HaNA_1.04.02_4302,1,577
NL-HaNA_1.04.02_4303,1,402
NL-HaNA_1.04.02_4304,1,674
NL-HaNA_1.04.02_4305,1,541
NL-HaNA_1.04.02_4306,1,536
NL-HaNA_1.04.02_4307,1,336
NL-HaNA_1.04.02_4308,1,446
NL-HaNA_1.04.02_4309,1,685
NL-HaNA_1.04.02_4310,1,382
NL-HaNA_1.04.02_4311,1,618
NL-HaNA_1.04.02_4312,1,647
NL-HaNA_1.04.02_4313,1,294
NL-HaNA_1.04.02_4314,1,387
NL-HaNA_1.04.02_4316,1,96
NL-HaNA_1.04.02_4317,1,720
NL-HaNA_1.04.02_4318,1,396
NL-HaNA_1.04.02_4319,1,542
NL-HaNA_1.04.02_4320,1,589
NL-HaNA_1.04.02_4321,1,665
NL-HaNA_1.04.02_4322,1,1012
NL-HaNA_1.04.02_4323,1,471
NL-HaNA_1.04.02_4324,1,441
NL-HaNA_1.04.02_4325,1,525
NL-HaNA_1.04.02_4326,1,424
NL-HaNA_1.04.02_4327,1,477
NL-HaNA_1.04.02_4328,1,477
NL-HaNA_1.04.02_4329,1,582
NL-HaNA_1.04.02_4330,1,333
NL-HaNA_1.04.02_4331,1,400
NL-HaNA_1.04.02_4332,1,506
NL-HaNA_1.04.02_4333,1,201
NL-HaNA_1.04.02_4334,1,495
NL-HaNA_1.04.02_4335,1,755
NL-HaNA_1.04.02_4336,1,410
NL-HaNA_1.04.02_4337,1,387
NL-HaNA_1.04.02_4338,1,448
NL-HaNA_1.04.02_4339,1,560
NL-HaNA_1.04.02_4340,1,501
NL-HaNA_1.04.02_4341,1,223
NL-HaNA_1.04.02_4342,1,500
NL-HaNA_1.04.02_4343,1,433
NL-HaNA_1.04.02_4344,1,543
NL-HaNA_1.04.02_4345,1,525
NL-HaNA_1.04.02_4346,1,486
NL-HaNA_1.04.02_4347,1,612
NL-HaNA_1.04.02_4348,1,444
NL-HaNA_1.04.02_4349,1,307
NL-HaNA_1.04.02_4350,1,601
NL-HaNA_1.04.02_4351,1,488
NL-HaNA_1.04.02_4352,1,551
NL-HaNA_1.04.02_4353,1,223
NL-HaNA_1.04.02_4354,1,488
NL-HaNA_1.04.02_4355,1,289
NL-HaNA_1.04.02_4356,1,943
NL-HaNA_1.04.02_4357,1,991
NL-HaNA_1.04.02_4358,1,485
NL-HaNA_1.04.02_4359,1,505
NL-HaNA_1.04.02_4360,1,1290
NL-HaNA_1.04.02_4361,1,375
NL-HaNA_1.04.02_4362,1,620
NL-HaNA_1.04.02_4363,1,713
NL-HaNA_1.04.02_4364,1,610
NL-HaNA_1.04.02_4365,1,590
NL-HaNA_1.04.02_4366,1,183
NL-HaNA_1.04.02_4367,1,735
NL-HaNA_1.04.02_4368,1,492
NL-HaNA_1.04.02_4369,1,471
NL-HaNA_1.04.02_4370,1,469
NL-HaNA_1.04.02_4371,1,504
NL-HaNA_1.04.02_4372,1,548
NL-HaNA_1.04.02_4373,1,744
NL-HaNA_1.04.02_4374,1,274
NL-HaNA_1.04.02_4375,1,229
NL-HaNA_1.04.02_4376,1,488
NL-HaNA_1.04.02_4377,1,928
NL-HaNA_1.04.02_4378,1,800
NL-HaNA_1.04.02_4379,1,102
NL-HaNA_1.04.02_4381,1,445
NL-HaNA_1.04.02_4382,1,852
NL-HaNA_1.04.02_4383,1,578
NL-HaNA_1.04.02_4384,1,620
NL-HaNA_1.04.02_4385,1,982
NL-HaNA_1.04.02_4386,1,674
NL-HaNA_1.04.02_4387,1,323
NL-HaNA_1.04.02_4388,1,496
NL-HaNA_1.04.02_4389,1,412
NL-HaNA_1.04.02_4390,1,992
NL-HaNA_1.04.02_4391,1,672
NL-HaNA_1.04.02_4392,1,916
NL-HaNA_1.04.02_4393,1,1044
NL-HaNA_1.04.02_4394,1,1092
NL-HaNA_1.04.02_4395,1,1104
NL-HaNA_1.04.02_4396,1,1646
NL-HaNA_1.04.02_4397,1,1240
NL-HaNA_1.04.02_4398,1,1058
NL-HaNA_1.04.02_4399,1,830
NL-HaNA_1.04.02_4400,1,692
NL-HaNA_1.04.02_4401,1,1122
NL-HaNA_1.04.02_4402,1,804
NL-HaNA_1.04.02_4403,1,510
NL-HaNA_1.04.02_4404,1,680
NL-HaNA_1.04.02_4405,1,852
NL-HaNA_1.04.02_4406,1,956
NL-HaNA_1.04.02_4407,1,966
NL-HaNA_1.04.02_4408,1,332
NL-HaNA_1.04.02_4409,1,894
NL-HaNA_1.04.02_4410,1,448
NL-HaNA_1.04.02_4411,1,970
NL-HaNA_1.04.02_4412,1,1060
NL-HaNA_1.04.02_4413,1,856
NL-HaNA_1.04.02_4414,1,1092
NL-HaNA_1.04.02_4415,1,864
NL-HaNA_1.04.02_4416,1,1164
NL-HaNA_1.04.02_4417,1,910
NL-HaNA_1.04.02_4418,1,608
NL-HaNA_1.04.02_4419,1,1184
NL-HaNA_1.04.02_4420,1,858
NL-HaNA_1.04.02_4421,1,694
NL-HaNA_1.04.02_4422,1,552
NL-HaNA_1.04.02_4423,1,534
NL-HaNA_1.04.02_4424,1,306
NL-HaNA_1.04.02_4425,1,1200
NL-HaNA_1.04.02_4426,1,1108
NL-HaNA_1.04.02_4427,1,410
NL-HaNA_1.04.02_4428,1,786
NL-HaNA_1.04.02_4429,1,738
NL-HaNA_1.04.02_4430,1,564
NL-HaNA_1.04.02_4431,1,610
NL-HaNA_1.04.02_4432,1,864
NL-HaNA_1.04.02_4433,1,746
NL-HaNA_1.04.02_4434,1,748
NL-HaNA_1.04.02_4435,1,1080
NL-HaNA_1.04.02_4436,1,802
NL-HaNA_1.04.02_4437,1,708
NL-HaNA_1.04.02_4439,1,924
NL-HaNA_1.04.02_4440,1,550
NL-HaNA_1.04.02_4441,1,580
NL-HaNA_1.04.02_4442,1,878
NL-HaNA_1.04.02_4443,1,564
NL-HaNA_1.04.02_4444,1,552
NL-HaNA_1.04.02_4445,1,1214
NL-HaNA_1.04.02_4446,1,1166
NL-HaNA_1.04.02_4447,1,1048
NL-HaNA_1.04.02_4448,1,704
NL-HaNA_1.04.02_4449,1,1264
NL-HaNA_1.04.02_4450,1,1592
NL-HaNA_1.04.02_4451,1,1128
NL-HaNA_1.04.02_4452,1,1296
NL-HaNA_1.04.02_4453,1,998
NL-HaNA_1.04.02_4454,1,484
NL-HaNA_1.04.02_7527,1,4
NL-HaNA_1.04.02_7528,1,1170
NL-HaNA_1.04.02_7529,1,1754
NL-HaNA_1.04.02_7530,1,992
NL-HaNA_1.04.02_7531,1,704
NL-HaNA_1.04.02_7532,1,1790
NL-HaNA_1.04.02_7533,1,788
NL-HaNA_1.04.02_7534,1,990
NL-HaNA_1.04.02_7535,1,1000
NL-HaNA_1.04.02_7536,1,962
NL-HaNA_1.04.02_7537,1,152
NL-HaNA_1.04.02_7538,1,646
NL-HaNA_1.04.02_7539,1,334
NL-HaNA_1.04.02_7540,1,662
NL-HaNA_1.04.02_7541,1,968
NL-HaNA_1.04.02_7542,1,884
NL-HaNA_1.04.02_7543,1,298
NL-HaNA_1.04.02_7544,1,908
NL-HaNA_1.04.02_7545,1,810
NL-HaNA_1.04.02_7546,1,976
NL-HaNA_1.04.02_7547,1,586
NL-HaNA_1.04.02_7548,1,80
NL-HaNA_1.04.02_7549,1,288
NL-HaNA_1.04.02_7550,1,190
NL-HaNA_1.04.02_7551,1,116
NL-HaNA_1.04.02_7552,1,1272
NL-HaNA_1.04.02_7553,1,414
NL-HaNA_1.04.02_7554,1,566
NL-HaNA_1.04.02_7555,1,134
NL-HaNA_1.04.02_7556,1,68
NL-HaNA_1.04.02_7557,1,530
NL-HaNA_1.04.02_7558,1,250
NL-HaNA_1.04.02_7559,1,728
NL-HaNA_1.04.02_7560,1,364
NL-HaNA_1.04.02_7561,1,86
NL-HaNA_1.04.02_7562,1,182
NL-HaNA_1.04.02_7563,1,186
NL-HaNA_1.04.02_7564,1,872
NL-HaNA_1.04.02_7565,1,132
NL-HaNA_1.04.02_7566,1,236
NL-HaNA_1.04.02_7567,1,64
NL-HaNA_1.04.02_7568,1,162
NL-HaNA_1.04.02_7569,1,304
NL-HaNA_1.04.02_7570,1,156
NL-HaNA_1.04.02_7571,1,40
NL-HaNA_1.04.02_7572,1,626
NL-HaNA_1.04.02_7573,1,824
NL-HaNA_1.04.02_7574,1,142
NL-HaNA_1.04.02_7575,1,162
NL-HaNA_1.04.02_7576,1,420
NL-HaNA_1.04.02_7578,1,142
NL-HaNA_1.04.02_7579,1,118
NL-HaNA_1.04.02_7580,1,140
NL-HaNA_1.04.02_7581,1,480
NL-HaNA_1.04.02_7582,1,412
NL-HaNA_1.04.02_7583,1,460
NL-HaNA_1.04.02_7584,1,888
NL-HaNA_1.04.02_7585,1,630
NL-HaNA_1.04.02_7586,1,838
NL-HaNA_1.04.02_7587,1,1036
NL-HaNA_1.04.02_7588,1,260
NL-HaNA_1.04.02_7589,1,238
NL-HaNA_1.04.02_7590,1,1096
NL-HaNA_1.04.02_7591,1,62
NL-HaNA_1.04.02_7592,1,302
NL-HaNA_1.04.02_7593,1,144
NL-HaNA_1.04.02_7594,1,628
NL-HaNA_1.04.02_7595,1,884
NL-HaNA_1.04.02_7596,1,24
NL-HaNA_1.04.02_7597,1,4
NL-HaNA_1.04.02_7598,1,12
NL-HaNA_1.04.02_7599,1,12
NL-HaNA_1.04.02_7600,1,466
NL-HaNA_1.04.02_7601,1,60
NL-HaNA_1.04.02_7602,1,80
NL-HaNA_1.04.02_7603,1,740
NL-HaNA_1.04.02_7604,1,290
NL-HaNA_1.04.02_7605,1,284
NL-HaNA_1.04.02_7606,1,1074
NL-HaNA_1.04.02_7607,1,184
NL-HaNA_1.04.02_7608,1,1238
NL-HaNA_1.04.02_7609,1,98
NL-HaNA_1.04.02_7610,1,466
NL-HaNA_1.04.02_7611,1,1148
NL-HaNA_1.04.02_7612,1,870
NL-HaNA_1.04.02_7613,1,542
NL-HaNA_1.04.02_7614,1,866
NL-HaNA_1.04.02_7615,1,390
NL-HaNA_1.04.02_7616,1,398
NL-HaNA_1.04.02_7617,1,244
NL-HaNA_1.04.02_7618,1,426
NL-HaNA_1.04.02_7619,1,950
NL-HaNA_1.04.02_7620,1,462
NL-HaNA_1.04.02_7621,1,290
NL-HaNA_1.04.02_7623,1,364
NL-HaNA_1.04.02_7624,1,392
NL-HaNA_1.04.02_7625,1,652
NL-HaNA_1.04.02_7626,1,380
NL-HaNA_1.04.02_7627,1,940
NL-HaNA_1.04.02_7628,1,130
NL-HaNA_1.04.02_7629,1,376
NL-HaNA_1.04.02_7630,1,248
NL-HaNA_1.04.02_7631,1,226
NL-HaNA_1.04.02_7632,1,570
NL-HaNA_1.04.02_7633,1,348
NL-HaNA_1.04.02_7634,1,1274
NL-HaNA_1.04.02_7635,1,714
NL-HaNA_1.04.02_7636,1,374
NL-HaNA_1.04.02_7637,1,392
NL-HaNA_1.04.02_7638,1,200
NL-HaNA_1.04.02_7639,1,256
NL-HaNA_1.04.02_7640,1,498
NL-HaNA_1.04.02_7641,1,304
NL-HaNA_1.04.02_7642,1,944
NL-HaNA_1.04.02_7643,1,560
NL-HaNA_1.04.02_7644,1,642
NL-HaNA_1.04.02_7645,1,774
NL-HaNA_1.04.02_7646,1,700
NL-HaNA_1.04.02_7647,1,1028
NL-HaNA_1.04.02_7648,1,78
NL-HaNA_1.04.02_7649,1,284
NL-HaNA_1.04.02_7650,1,300
NL-HaNA_1.04.02_7651,1,214
NL-HaNA_1.04.02_7652,1,480
NL-HaNA_1.04.02_7653,1,400
NL-HaNA_1.04.02_7654,1,444
NL-HaNA_1.04.02_7655,1,204
NL-HaNA_1.04.02_7656,1,82
NL-HaNA_1.04.02_7657,1,52
NL-HaNA_1.04.02_7658,1,492
NL-HaNA_1.04.02_7659,1,1100
NL-HaNA_1.04.02_7660,1,532
NL-HaNA_1.04.02_7661,1,706
NL-HaNA_1.04.02_7662,1,550
NL-HaNA_1.04.02_7663,1,450
NL-HaNA_1.04.02_7664,1,456
NL-HaNA_1.04.02_7665,1,312
NL-HaNA_1.04.02_7666,1,584
NL-HaNA_1.04.02_7667,1,394
NL-HaNA_1.04.02_7668,1,356
NL-HaNA_1.04.02_7669,1,222
NL-HaNA_1.04.02_7670,1,498
NL-HaNA_1.04.02_7671,1,396
NL-HaNA_1.04.02_7672,1,392
NL-HaNA_1.04.02_7673,1,448
NL-HaNA_1.04.02_7674,1,282
NL-HaNA_1.04.02_7675,1,396
NL-HaNA_1.04.02_7676,1,306
NL-HaNA_1.04.02_7677,1,354
NL-HaNA_1.04.02_7678,1,320
NL-HaNA_1.04.02_7679,1,406
NL-HaNA_1.04.02_7680,1,322
NL-HaNA_1.04.02_7681,1,206
NL-HaNA_1.04.02_7682,1,284
NL-HaNA_1.04.02_7683,1,440
NL-HaNA_1.04.02_7684,1,394
NL-HaNA_1.04.02_7685,1,120
NL-HaNA_1.04.02_7686,1,360
NL-HaNA_1.04.02_7687,1,356
NL-HaNA_1.04.02_7688,1,184
NL-HaNA_1.04.02_7689,1,496
NL-HaNA_1.04.02_7690,1,228
NL-HaNA_1.04.02_7691,1,282
NL-HaNA_1.04.02_7692,1,72
NL-HaNA_1.04.02_7693,1,192
NL-HaNA_1.04.02_7694,1,152
NL-HaNA_1.04.02_7695,1,224
NL-HaNA_1.04.02_7696,1,272
NL-HaNA_1.04.02_7697,1,350
NL-HaNA_1.04.02_7698,1,388
NL-HaNA_1.04.02_7699,1,118
NL-HaNA_1.04.02_7700,1,376
NL-HaNA_1.04.02_7701,1,332
NL-HaNA_1.04.02_7702,1,158
NL-HaNA_1.04.02_7703,1,186
NL-HaNA_1.04.02_7704,1,312
NL-HaNA_1.04.02_7705,1,234
NL-HaNA_1.04.02_7706,1,140
NL-HaNA_1.04.02_7707,1,130
NL-HaNA_1.04.02_7708,1,178
NL-HaNA_1.04.02_7709,1,282
NL-HaNA_1.04.02_7710,1,190
NL-HaNA_1.04.02_7711,1,104
NL-HaNA_1.04.02_7712,1,252
NL-HaNA_1.04.02_7713,1,112
NL-HaNA_1.04.02_7714,1,254
NL-HaNA_1.04.02_7715,1,188
NL-HaNA_1.04.02_7716,1,72
NL-HaNA_1.04.02_7717,1,106
NL-HaNA_1.04.02_7718,1,148
NL-HaNA_1.04.02_7719,1,70
NL-HaNA_1.04.02_7720,1,64
NL-HaNA_1.04.02_7721,1,136
NL-HaNA_1.04.02_7722,1,106
NL-HaNA_1.04.02_7723,1,88
NL-HaNA_1.04.02_7724,1,86
NL-HaNA_1.04.02_7725,1,210
NL-HaNA_1.04.02_7726,1,416
NL-HaNA_1.04.02_7727,1,312
NL-HaNA_1.04.02_7728,1,172
NL-HaNA_1.04.02_7729,1,266
NL-HaNA_1.04.02_7730,1,264
NL-HaNA_1.04.02_7731,1,400
NL-HaNA_1.04.02_7732,1,366
NL-HaNA_1.04.02_7733,1,376
NL-HaNA_1.04.02_7734,1,406
NL-HaNA_1.04.02_7735,1,336
NL-HaNA_1.04.02_7736,1,268
NL-HaNA_1.04.02_7737,1,204
NL-HaNA_1.04.02_7738,1,164
NL-HaNA_1.04.02_7739,1,198
NL-HaNA_1.04.02_7740,1,230
NL-HaNA_1.04.02_7741,1,148
NL-HaNA_1.04.02_7742,1,302
NL-HaNA_1.04.02_7743,1,170
NL-HaNA_1.04.02_7744,1,198
NL-HaNA_1.04.02_7745,1,208
NL-HaNA_1.04.02_7746,1,150
NL-HaNA_1.04.02_7747,1,140
NL-HaNA_1.04.02_7748,1,110
NL-HaNA_1.04.02_7749,1,110
NL-HaNA_1.04.02_7750,1,124
NL-HaNA_1.04.02_7751,1,142
NL-HaNA_1.04.02_7752,1,232
NL-HaNA_1.04.02_7753,1,168
NL-HaNA_1.04.02_7754,1,112
NL-HaNA_1.04.02_7755,1,152
NL-HaNA_1.04.02_7756,1,194
NL-HaNA_1.04.02_7757,1,110
NL-HaNA_1.04.02_7758,1,76
NL-HaNA_1.04.02_7759,1,104
NL-HaNA_1.04.02_7760,1,62
NL-HaNA_1.04.02_7761,1,32
NL-HaNA_1.04.02_7762,1,60
NL-HaNA_1.04.02_7763,1,86
NL-HaNA_1.04.02_7764,1,58
NL-HaNA_1.04.02_7765,1,74
NL-HaNA_1.04.02_7766,1,110
NL-HaNA_1.04.02_7767,1,74
NL-HaNA_1.04.02_7768,1,430
NL-HaNA_1.04.02_7769,1,286
NL-HaNA_1.04.02_7770,1,922
NL-HaNA_1.04.02_7771,1,50
NL-HaNA_1.04.02_7772,1,48
NL-HaNA_1.04.02_7773,1,92
NL-HaNA_1.04.02_7774,1,296
NL-HaNA_1.04.02_7775,1,358
NL-HaNA_1.04.02_7776,1,356
NL-HaNA_1.04.02_7777,1,318
NL-HaNA_1.04.02_7778,1,856
NL-HaNA_1.04.02_7779,1,820
NL-HaNA_1.04.02_7780,1,502
NL-HaNA_1.04.02_7781,1,432
NL-HaNA_1.04.02_7782,1,1134
NL-HaNA_1.04.02_7783,1,716
NL-HaNA_1.04.02_7785,1,150
NL-HaNA_1.04.02_7786,1,808
NL-HaNA_1.04.02_7787,1,650
NL-HaNA_1.04.02_7788,1,306
NL-HaNA_1.04.02_7789,1,352
NL-HaNA_1.04.02_7790,1,254
NL-HaNA_1.04.02_7791,1,554
NL-HaNA_1.04.02_7792,1,678
NL-HaNA_1.04.02_7793,1,646
NL-HaNA_1.04.02_7794,1,416
NL-HaNA_1.04.02_7795,1,782
NL-HaNA_1.04.02_7796,1,804
NL-HaNA_1.04.02_7797,1,632
NL-HaNA_1.04.02_7798,1,1458
NL-HaNA_1.04.02_7799,1,460
NL-HaNA_1.04.02_7800,1,380
NL-HaNA_1.04.02_7801,1,842
NL-HaNA_1.04.02_7802,1,812
NL-HaNA_1.04.02_7803,1,328
NL-HaNA_1.04.02_7804,1,752
NL-HaNA_1.04.02_7805,1,302
NL-HaNA_1.04.02_7806,1,704
NL-HaNA_1.04.02_7807,1,526
NL-HaNA_1.04.02_7808,1,614
NL-HaNA_1.04.02_7809,1,236
NL-HaNA_1.04.02_7810,1,916
NL-HaNA_1.04.02_7811,1,202
NL-HaNA_1.04.02_7812,1,938
NL-HaNA_1.04.02_7813,1,182
NL-HaNA_1.04.02_7814,1,330
NL-HaNA_1.04.02_7815,1,676
NL-HaNA_1.04.02_7816,1,110
NL-HaNA_1.04.02_7817,1,832
NL-HaNA_1.04.02_7818,1,270
NL-HaNA_1.04.02_7819,1,860
NL-HaNA_1.04.02_7820,1,722
NL-HaNA_1.04.02_7821,1,220
NL-HaNA_1.04.02_7822,1,1016
NL-HaNA_1.04.02_7823,1,316
NL-HaNA_1.04.02_7824,1,714
NL-HaNA_1.04.02_7825,1,186
NL-HaNA_1.04.02_7826,1,510
NL-HaNA_1.04.02_7827,1,454
NL-HaNA_1.04.02_7828,1,118
NL-HaNA_1.04.02_7829,1,808
NL-HaNA_1.04.02_7830,1,406
NL-HaNA_1.04.02_7831,1,870
NL-HaNA_1.04.02_7832,1,176
NL-HaNA_1.04.02_7833,1,966
NL-HaNA_1.04.02_7834,1,320
NL-HaNA_1.04.02_7835,1,838
NL-HaNA_1.04.02_7836,1,402
NL-HaNA_1.04.02_7837,1,728
NL-HaNA_1.04.02_7838,1,138
NL-HaNA_1.04.02_7839,1,910
NL-HaNA_1.04.02_7840,1,134
NL-HaNA_1.04.02_7841,1,360
NL-HaNA_1.04.02_7842,1,138
NL-HaNA_1.04.02_7843,1,1616
NL-HaNA_1.04.02_7844,1,1380
NL-HaNA_1.04.02_7845,1,1046
NL-HaNA_1.04.02_7846,1,648
NL-HaNA_1.04.02_7847,1,194
NL-HaNA_1.04.02_7848,1,134
NL-HaNA_1.04.02_7849,1,758
NL-HaNA_1.04.02_7850,1,264
NL-HaNA_1.04.02_7851,1,294
NL-HaNA_1.04.02_7852,1,358
NL-HaNA_1.04.02_7853,1,260
NL-HaNA_1.04.02_7854,1,286
NL-HaNA_1.04.02_7855,1,286
NL-HaNA_1.04.02_7856,1,104
NL-HaNA_1.04.02_7857,1,304
NL-HaNA_1.04.02_7858,1,112
NL-HaNA_1.04.02_7859,1,210
NL-HaNA_1.04.02_7860,1,262
NL-HaNA_1.04.02_7861,1,246
NL-HaNA_1.04.02_7862,1,198
NL-HaNA_1.04.02_7863,1,36
NL-HaNA_1.04.02_7864,1,178
NL-HaNA_1.04.02_7865,1,130
NL-HaNA_1.04.02_7866,1,42
NL-HaNA_1.04.02_7867,1,44
NL-HaNA_1.04.02_7868,1,122
NL-HaNA_1.04.02_7869,1,108
NL-HaNA_1.04.02_7870,1,54
NL-HaNA_1.04.02_7871,1,140
NL-HaNA_1.04.02_7872A,1,146
NL-HaNA_1.04.02_7872B,1,180
NL-HaNA_1.04.02_7873,1,138
NL-HaNA_1.04.02_7874,1,278
NL-HaNA_1.04.02_7875,1,1124
NL-HaNA_1.04.02_7876,1,360
NL-HaNA_1.04.02_7877,1,294
NL-HaNA_1.04.02_7878,1,410
NL-HaNA_1.04.02_7879,1,744
NL-HaNA_1.04.02_7880,1,294
NL-HaNA_1.04.02_7881,1,818
NL-HaNA_1.04.02_7882,1,974
NL-HaNA_1.04.02_7883,1,758
NL-HaNA_1.04.02_7884,1,616
NL-HaNA_1.04.02_7885,1,584
NL-HaNA_1.04.02_7886,1,874
NL-HaNA_1.04.02_7887,1,422
NL-HaNA_1.04.02_7888,1,76
NL-HaNA_1.04.02_7889,1,340
NL-HaNA_1.04.02_7890,1,378
